record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1000,2026-07-16T02:20:07.760Z,2026-07-16T02:20:09.389Z,1629,req_b4a287d106f842c5ad39d3b1b26f8a0d,chatcmpl-E25zktJDNd9QjiSvks2tFfrZ2nKyM,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, chair, idea, river, happiness, shirt, cloud, dog, clock",ok,10,apple,mountain,chair,idea,river,happiness,shirt,cloud,dog,clock,,git:39ce5b5
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1000,2026-07-16T02:20:08.261Z,2026-07-16T02:20:09.841Z,1580,req_4dd61c40775a4f5f9d63753feff58929,chatcmpl-E25zlda5L1jpy6zGuHafjN61m3IJx,fp_d3216d7a12,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, chair, river, happiness, book, cloud, music, flower",ok,10,apple,mountain,freedom,chair,river,happiness,book,cloud,music,flower,,git:39ce5b5
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1001,2026-07-16T02:20:09.390Z,2026-07-16T02:20:10.116Z,726,req_14c0259444d74f438f78f110f2435963,chatcmpl-E25zlowke4qElWpxiFLhVbBUKHP8s,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, mountain, dream, river, music, cloud, shoe, courage, oven",ok,10,apple,chair,mountain,dream,river,music,cloud,shoe,courage,oven,,git:39ce5b5
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1001,2026-07-16T02:20:09.890Z,2026-07-16T02:20:10.830Z,940,req_118de50fa9554f0eb3d6620d0093d494,chatcmpl-E25zmJBQcI3BWIF2zOBgmhdU7ZW5p,fp_d3216d7a12,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, music, mountain, chair, freedom, river, book, flower, light, hope",ok,10,apple,music,mountain,chair,freedom,river,book,flower,light,hope,,git:39ce5b5
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1002,2026-07-16T02:20:10.390Z,2026-07-16T02:20:11.406Z,1015,req_52c34b45d6a04b94bab31d8cd5b94836,chatcmpl-E25zmNy4ib7CXeMTZn38wrPfRBYZz,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, cloud, chair, fear, mountain, dream, clock, candle, river, music",ok,10,apple,cloud,chair,fear,mountain,dream,clock,candle,river,music,,git:39ce5b5
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1002,2026-07-16T02:20:10.890Z,2026-07-16T02:20:11.600Z,709,req_3ef0cab2351a431e8e3cd0d8962f8eaf,chatcmpl-E25zn9ZmY1p18CUufBxJBFd0tu3OF,fp_d3216d7a12,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, freedom, chair, mountain, river, happiness, clock, candle, book, dog",ok,10,apple,freedom,chair,mountain,river,happiness,clock,candle,book,dog,,git:39ce5b5
,o4-mini,o4-mini-2025-04-16,o4-mini-2025-04-16,openai,https://api.openai.com/v1,collect_2026_n250,Western,Yes,2025,1.0,1.0,0-2,1000,2026-07-16T02:20:08.761Z,2026-07-16T02:20:12.034Z,3272,req_05226600a3f04090a83433e711608a01,chatcmpl-E25zlgzmW11SwtJ01YvmXWFFFm4mv,,stop,144,359,503,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"""apple, chair, river, mountain, freedom, music, cloud, laughter, stone, wind""",ok,10,apple,chair,river,mountain,freedom,music,cloud,laughter,stone,wind,,git:39ce5b5
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1003,2026-07-16T02:20:11.406Z,2026-07-16T02:20:12.345Z,939,req_0b9deff9afec426cb2d8fb6a9b964356,chatcmpl-E25znB6MZzBip4og3o868FzNLihyX,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"table, dream, mountain, laughter, cloud, pencil, shadow, music, apple, journey",ok,10,table,dream,mountain,laughter,cloud,pencil,shadow,music,apple,journey,,git:39ce5b5
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1003,2026-07-16T02:20:11.907Z,2026-07-16T02:20:12.627Z,719,req_cffd7c6c800542c5829a63960ee58b04,chatcmpl-E25zoPHxwV8NIoVjOa8EB6Vjqj3Ob,fp_d3216d7a12,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, freedom, mountain, river, music, book, friendship, car, tree",ok,10,apple,chair,freedom,mountain,river,music,book,friendship,car,tree,,git:39ce5b5
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n250,Western,No,2025,1.0,1.0,0-2,1004,2026-07-16T02:20:12.908Z,2026-07-16T02:20:13.549Z,641,req_6b75b56d20904dc196c089bf11592ce5,chatcmpl-E25zpvwo9rVdwTbCOcK0GmYNatGmm,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, hammer, emotion, apple, chair, thunder, freedom, river, blanket, insect",ok,10,cloud,hammer,emotion,apple,chair,thunder,freedom,river,blanket,insect,,git:39ce5b5
