record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1000,2026-07-15T10:54:28.615Z,2026-07-15T10:54:31.230Z,2615,req_59d731552fab48d2965775756973cffd,chatcmpl-E1rXyibW7GyhsT7dgnWV6bN58XNrq,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, chair, idea, river, happiness, shirt, engine, dream, clock",ok,10,apple,mountain,chair,idea,river,happiness,shirt,engine,dream,clock,,git:af5f0bd
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1000,2026-07-15T10:54:29.115Z,2026-07-15T10:54:31.280Z,2164,req_6190b78a85b94ba796d4de0e7d92d193,chatcmpl-E1rXyb4Bx6kgFqyTljfejXvMWTiN5,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, chair, river, happiness, book, cloud, music, flower",ok,10,apple,mountain,freedom,chair,river,happiness,book,cloud,music,flower,,git:af5f0bd
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1001,2026-07-15T10:54:31.230Z,2026-07-15T10:54:32.416Z,1185,,chatcmpl-E1rXzJiVBLXWQJAA2IDfHobhzXR7Q,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, mountain, dream, river, music, cloud, shoe, courage, oven",ok,10,apple,chair,mountain,dream,river,music,cloud,shoe,courage,oven,,git:af5f0bd
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1001,2026-07-15T10:54:31.731Z,2026-07-15T10:54:32.753Z,1022,req_affb61930b4e40f2b3cc6f2ff6554915,chatcmpl-E1rY0VBG7HFYnVp9Fz8CnyXa5zxKi,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, music, mountain, chair, freedom, river, book, flower, light, hope",ok,10,apple,music,mountain,chair,freedom,river,book,flower,light,hope,,git:af5f0bd
,o4-mini,o4-mini-2025-04-16,o4-mini-2025-04-16,openai,https://api.openai.com/v1,collect_2026_n150,Western,Yes,2025,1.0,1.0,0-2,1000,2026-07-15T10:54:29.616Z,2026-07-15T10:54:33.195Z,3578,req_71771ecf230b47aba730e792b6b087b4,chatcmpl-E1rXycUneauOzTyXKfcqOtlxOPgob,,stop,144,421,565,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, dog, chair, car, book, river, cloud, music, happiness, idea",ok,10,apple,dog,chair,car,book,river,cloud,music,happiness,idea,,git:af5f0bd
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1002,2026-07-15T10:54:32.416Z,2026-07-15T10:54:33.251Z,835,req_2f297d79b74347be8007dc1ad65ab148,chatcmpl-E1rY0mLb9maly8wEzDPwbWoskRhiQ,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, cloud, chair, fear, mountain, dream, clock, candle, river, music",ok,10,apple,cloud,chair,fear,mountain,dream,clock,candle,river,music,,git:af5f0bd
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1002,2026-07-15T10:54:32.917Z,2026-07-15T10:54:33.940Z,1023,req_cf77dd82207e4c2cbc268561a9060a1d,chatcmpl-E1rY1QVaV7p8TClxCbJpi9TEHFKYG,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, freedom, chair, mountain, river, happiness, clock, candle, book, dog",ok,10,apple,freedom,chair,mountain,river,happiness,clock,candle,book,dog,,git:af5f0bd
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1003,2026-07-15T10:54:33.918Z,2026-07-15T10:54:34.663Z,745,req_039ec27919a64d768402778dee84c838,chatcmpl-E1rY2P2EtuIo9jjzzatSUf0oyS3yW,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"table, dream, mountain, laughter, bottle, music, shadow, apple, courage, blanket",ok,10,table,dream,mountain,laughter,bottle,music,shadow,apple,courage,blanket,,git:af5f0bd
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1003,2026-07-15T10:54:34.418Z,2026-07-15T10:54:35.452Z,1034,req_7f105aa3fce948e980a672fd9f94db3a,chatcmpl-E1rY2Q9KnxRe05noNLvSXEOtTWfKR,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, freedom, mountain, river, music, book, friendship, car, tree",ok,10,apple,chair,freedom,mountain,river,music,book,friendship,car,tree,,git:af5f0bd
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1004,2026-07-15T10:54:34.919Z,2026-07-15T10:54:35.809Z,890,req_ddc34a0b49b24a5fb91890de099b37bf,chatcmpl-E1rY34SSQqtjbbrN45LIklGVxuKcR,fp_ed86c2bba7,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, hammer, emotion, apple, journey, chair, freedom, river, blanket, insect",ok,10,cloud,hammer,emotion,apple,journey,chair,freedom,river,blanket,insect,,git:af5f0bd
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n150,Western,No,2025,1.0,1.0,0-2,1004,2026-07-15T10:54:35.453Z,2026-07-15T10:54:36.166Z,713,req_57a356f9e2d84b869aceffff3914af90,chatcmpl-E1rY3D7HJcBbZKoV6xmjfMl1tVHez,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, river, book, happiness, chair, mountain, freedom, apple, music, car",ok,10,tree,river,book,happiness,chair,mountain,freedom,apple,music,car,,git:af5f0bd
