record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-15T11:40:08.015Z,2026-07-15T11:40:10.609Z,2593,8b41aecf-ef33-961e-a323-b99e98250f76,chatcmpl-8b41aecf-ef33-961e-a323-b99e98250f76,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, silence, ladder, justice, cloud, hammer, laughter, river, shadow",ok,10,apple,ocean,silence,ladder,justice,cloud,hammer,laughter,river,shadow,,git:ba921d7
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-15T11:40:08.515Z,2026-07-15T11:40:11.991Z,3475,b9fb135f-7ccf-991d-80d7-f37d693df2ab,chatcmpl-b9fb135f-7ccf-991d-80d7-f37d693df2ab,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, ocean, laughter, thunder, bread, shadow, mirror, silence, hammer, rainbow",ok,10,chair,ocean,laughter,thunder,bread,shadow,mirror,silence,hammer,rainbow,,git:ba921d7
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-15T11:40:10.609Z,2026-07-15T11:40:12.300Z,1690,e9d48f8c-c08a-90d9-aec2-68e03753c0b0,chatcmpl-e9d48f8c-c08a-90d9-aec2-68e03753c0b0,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, silence, chair, fire, justice, cloud, spoon, laughter, mountain",ok,10,apple,ocean,silence,chair,fire,justice,cloud,spoon,laughter,mountain,,git:ba921d7
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-15T11:40:11.992Z,2026-07-15T11:40:13.725Z,1733,b8b0c52e-d002-9b1e-9321-9a7f3204bee2,chatcmpl-b8b0c52e-d002-9b1e-9321-9a7f3204bee2,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, laughter, river, chair, storm, idea, bread, shadow, clock",ok,10,apple,mountain,laughter,river,chair,storm,idea,bread,shadow,clock,,git:ba921d7
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-15T11:40:12.492Z,2026-07-15T11:40:14.248Z,1755,2ad380a7-6f2c-90e1-a1a5-d63be6ae3fad,chatcmpl-2ad380a7-6f2c-90e1-a1a5-d63be6ae3fad,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, silence, ladder, justice, cloud, violin, desert, laughter, hammer",ok,10,apple,ocean,silence,ladder,justice,cloud,violin,desert,laughter,hammer,,git:ba921d7
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-15T11:40:13.725Z,2026-07-15T11:40:15.032Z,1306,c37d1dec-7f09-97b4-85e5-2b1e52eac10c,chatcmpl-c37d1dec-7f09-97b4-85e5-2b1e52eac10c,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, laughter, river, clock, cloud, book, shadow, fire, melody, stone",ok,10,tree,laughter,river,clock,cloud,book,shadow,fire,melody,stone,,git:ba921d7
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-15T11:40:14.248Z,2026-07-15T11:40:15.787Z,1538,ee5167f4-c51c-9681-ad97-8457048b9fe3,chatcmpl-ee5167f4-c51c-9681-ad97-8457048b9fe3,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, ocean, laughter, chair, justice, apple, cloud, guitar, silence, mountain",ok,10,book,ocean,laughter,chair,justice,apple,cloud,guitar,silence,mountain,,git:ba921d7
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-15T11:40:15.032Z,2026-07-15T11:40:16.283Z,1251,b43de8a5-c6a2-9731-a55a-0d590df84793,chatcmpl-b43de8a5-c6a2-9731-a55a-0d590df84793,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, ocean, laughter, rock, idea, wind, chair, darkness, flower, music",ok,10,tree,ocean,laughter,rock,idea,wind,chair,darkness,flower,music,,git:ba921d7
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-15T11:40:16.287Z,2026-07-15T11:40:17.713Z,1425,631a66d7-afe0-93d9-962e-d556459d8839,chatcmpl-631a66d7-afe0-93d9-962e-d556459d8839,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, water, dream, mountain, laughter, hammer, silence, flower, storm, cheese",ok,10,chair,water,dream,mountain,laughter,hammer,silence,flower,storm,cheese,,git:ba921d7
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n150,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-15T11:40:15.787Z,2026-07-15T11:40:18.337Z,2550,1a0de777-d1b4-9a47-bc23-247851b9daa7,chatcmpl-1a0de777-d1b4-9a47-bc23-247851b9daa7,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, laughter, clock, ocean, idea, chair, thunder, silence, diamond",ok,10,apple,mountain,laughter,clock,ocean,idea,chair,thunder,silence,diamond,,git:ba921d7
