record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1000,2026-07-15T07:57:48.058Z,2026-07-15T07:57:50.163Z,2105,req_5bed47745fa640fca71b7ce8344b82d0,chatcmpl-E1omzLxT7Fy0aopN3MtHwUY6plUA5,fp_a05d4a77cd,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, chair, idea, river, happiness, shirt, engine, dream, clock",ok,10,apple,mountain,chair,idea,river,happiness,shirt,engine,dream,clock,,git:bfead1f
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1000,2026-07-15T07:57:48.559Z,2026-07-15T07:57:50.210Z,1650,,chatcmpl-E1omzl1jKUx4ed7hPizSGJesciTgj,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, chair, river, happiness, book, cloud, music, flower",ok,10,apple,mountain,freedom,chair,river,happiness,book,cloud,music,flower,,git:bfead1f
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1001,2026-07-15T07:57:50.664Z,2026-07-15T07:57:51.331Z,666,req_9930d7121374407f9b7491190d1d42b7,chatcmpl-E1on0HMgw8xStqsj9efCC0E0lyiu1,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, music, mountain, chair, freedom, river, book, flower, light, hope",ok,10,apple,music,mountain,chair,freedom,river,book,flower,light,hope,,git:bfead1f
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1001,2026-07-15T07:57:50.164Z,2026-07-15T07:57:51.566Z,1402,req_4aace56d151b466dbc278d2c8b099ea3,chatcmpl-E1on0gbxcXoOSvDE7VQvFJbIRfDtp,fp_a05d4a77cd,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, mountain, dream, river, music, cloud, shoe, courage, oven",ok,10,apple,chair,mountain,dream,river,music,cloud,shoe,courage,oven,,git:bfead1f
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1002,2026-07-15T07:57:51.331Z,2026-07-15T07:57:52.127Z,795,req_e9234d4b15e3411e801d83a31e6c8a12,chatcmpl-E1on1yn9B4P7TtXh1C9RRZL8q6bUQ,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, freedom, chair, mountain, river, happiness, clock, candle, book, dog",ok,10,apple,freedom,chair,mountain,river,happiness,clock,candle,book,dog,,git:bfead1f
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1002,2026-07-15T07:57:51.831Z,2026-07-15T07:57:52.746Z,914,req_7b035b3d40a34252baefd4a3734f2ca1,chatcmpl-E1on2UJAmKcUyEsnKau7vzMgzuhDn,fp_a05d4a77cd,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, cloud, chair, mountain, clock, dream, river, candle, music, shadow",ok,10,apple,cloud,chair,mountain,clock,dream,river,candle,music,shadow,,git:bfead1f
,o4-mini,o4-mini-2025-04-16,o4-mini-2025-04-16,openai,https://api.openai.com/v1,collect_2026_n100,Western,Yes,2025,1.0,1.0,0-2,1000,2026-07-15T07:57:49.059Z,2026-07-15T07:57:52.790Z,3730,req_10dc4ccfcf4049bd986ebee68983c88d,chatcmpl-E1omzfzsVEY60EgnK7u5T0dihfFAL,,stop,144,357,501,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, dog, chair, music, happiness, river, clock, book, knife",ok,10,apple,mountain,dog,chair,music,happiness,river,clock,book,knife,,git:bfead1f
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1003,2026-07-15T07:57:52.332Z,2026-07-15T07:57:53.500Z,1168,req_d51f7f7b08494cbd9e332ae0d87a537d,chatcmpl-E1on24x5BwluUOWnmT5OcmhIu4Mq8,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, chair, happiness, mountain, river, book, music, apple, freedom, cloud",ok,10,tree,chair,happiness,mountain,river,book,music,apple,freedom,cloud,,git:bfead1f
,GPT-4.1,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1003,2026-07-15T07:57:52.832Z,2026-07-15T07:57:54.104Z,1272,req_bfa59b5430644049a9a463b118cbaf90,chatcmpl-E1on3XUAXa7qzQlJBkNCpCZ36fhv6,fp_a05d4a77cd,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"table, dream, mountain, laughter, bottle, music, shadow, apple, courage, blanket",ok,10,table,dream,mountain,laughter,bottle,music,shadow,apple,courage,blanket,,git:bfead1f
,GPT-4.1-mini,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,openai,https://api.openai.com/v1,collect_2026_n100,Western,No,2025,1.0,1.0,0-2,1004,2026-07-15T07:57:53.833Z,2026-07-15T07:57:54.577Z,744,req_5bf0454d74f54a45bd3a043a90e79bf9,chatcmpl-E1on4P8ejhUCGcPFfJL4izFHGkD5E,fp_eb1da0e1df,stop,145,19,164,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, river, book, happiness, chair, mountain, freedom, apple, music, car",ok,10,tree,river,book,happiness,chair,mountain,freedom,apple,music,car,,git:bfead1f
